SampleTimeFine,Gyr_X,Gyr_Y,Gyr_Z,Roll,Pitch,Yaw
354599,0.001628,0.000355,0.001877,-0.17287,-0.531169,0.00332
354699,0.001123,0.00158,0.001713,-0.172977,-0.530838,0.002382
354799,0.001959,0.001871,0.00115,-0.172737,-0.530589,0.001706
354899,0.000234,-0.000233,0.001754,-0.173515,-0.531546,0.001454
354999,0.001118,0.002724,0.001801,-0.173738,-0.530721,0.00083
355099,0.001487,-0.000774,0.00273,-0.173431,-0.531594,0.001224
355199,0.00087,0.001478,0.002655,-0.173496,-0.53105,0.00067
355299,-7.9e-05,0.002596,0.001643,-0.17439,-0.530232,-0.000197
355399,0.00218,0.001789,0.001911,-0.174159,-0.53035,0.000715
355499,0.001278,0.002332,0.001643,-0.174533,-0.530122,0.000764
355599,0.002575,-0.000257,0.003293,-0.173913,-0.531031,0.001474
355699,0.002041,0.000547,0.003048,-0.173318,-0.531345,0.003152
355799,0.002638,0.000641,0.000406,-0.17262,-0.531627,0.001782
355899,-0.000236,0.001734,0.003054,-0.173682,-0.53139,0.001932
355999,0.001985,0.00363,-0.000412,-0.173378,-0.530064,0.000382
356099,0.00323,0.00376,0.002649,-0.172395,-0.528712,0.001029
356199,0.000648,0.001941,0.000813,-0.172871,-0.528373,0.000344
356299,0.001282,0.000351,0.001038,-0.172821,-0.528777,5.7e-05
356399,0.000872,-0.000452,0.001136,-0.172877,-0.529431,-0.000656
356499,0.002188,0.003028,0.00264,-0.172181,-0.528155,-0.000185
356599,0.00248,0.00358,0.000752,-0.171632,-0.526869,-0.000984
356699,0.001164,0.002948,0.001573,-0.171924,-0.525894,-0.002285
356799,0.000699,0.00018,0.001928,-0.172382,-0.526583,-0.002333
356899,0.000866,0.002305,0.002701,-0.172735,-0.526005,-0.002177
356999,0.003081,0.001409,0.000844,-0.171491,-0.525744,-0.002116
357099,-0.000465,0.001504,0.002527,-0.172632,-0.525818,-0.00115
357199,0.000933,0.000837,0.000522,-0.173067,-0.52623,-0.002297
357299,0.002756,0.001546,0.000531,-0.172408,-0.526325,-0.002498
357399,0.002809,0.000178,0.001145,-0.171406,-0.526827,-0.002632
357499,0.000863,1.4e-05,0.004744,-0.17148,-0.527188,-0.001376
357599,0.002433,8e-06,0.001443,-0.17062,-0.527679,-0.001704
357699,0.002261,0.002689,0.002169,-0.170144,-0.526883,-0.001546
357799,0.002837,-0.000571,0.003154,-0.169393,-0.527958,-0.001133
357899,0.000234,0.001668,0.001602,-0.170106,-0.527858,-0.000873
357999,0.001632,0.001129,0.002827,-0.169707,-0.527675,-0.000155
358099,0.000349,0.002263,0.002487,-0.17022,-0.526981,6.8e-05
358199,0.002584,0.000938,0.001025,-0.169263,-0.526804,-0.000824
358299,0.002123,0.001896,0.00239,-0.168765,-0.52634,-0.000698
358399,0.002882,0.001483,0.000689,-0.168011,-0.526284,-0.001556
358499,0.000894,0.001919,0.002501,-0.168297,-0.525837,-0.001494
358599,0.00318,0.001489,0.002784,-0.167334,-0.525677,-0.001458
358699,-0.000347,-0.000167,0.001318,-0.168152,-0.526398,-0.001261
358799,0.000606,0.000132,0.001158,-0.168468,-0.527031,-0.000971
358899,0.002509,0.0029,0.002452,-0.167999,-0.526231,-0.001074
358999,0.002042,0.00229,0.000829,-0.167755,-0.525993,-0.000532
359099,0.002295,0.00098,0.00194,-0.167177,-0.52597,-0.001408
359199,0.00188,0.001001,0.001617,-0.166867,-0.525972,-0.002333
359299,0.001358,0.002231,0.001135,-0.166861,-0.525456,-0.00235
359399,0.001046,0.0014,0.001816,-0.166827,-0.525154,-0.002259
359499,0.00199,0.001176,0.001271,-0.166304,-0.524931,-0.003079
359599,0.001856,0.001824,0.002872,-0.165942,-0.524604,-0.001954
359699,-0.000828,0.000499,0.001316,-0.167341,-0.525135,-0.002577
359799,-0.000184,0.004093,0.001782,-0.168421,-0.523782,-0.002171
359899,0.001297,0.002957,0.00145,-0.168502,-0.523041,-0.001611
359999,-1.5e-05,0.001476,0.002785,-0.169217,-0.522944,-0.000602
360099,0.002174,0.002516,0.00229,-0.168687,-0.522122,-0.00045
360199,0.000894,0.000779,0.002641,-0.168728,-0.52219,0.000237
360299,0.001621,0.001977,0.002532,-0.168532,-0.521649,0.000304
360399,0.002981,0.000693,0.00082,-0.16764,-0.521938,-0.000715
360499,0.002135,0.002245,0.004182,-0.167415,-0.521601,0.000703
360599,0.00209,0.001242,0.001753,-0.166809,-0.521312,5.6e-05
360699,0.001296,-0.000161,0.002428,-0.166883,-0.522293,0.000977
360799,0.002121,0.002137,0.002425,-0.166509,-0.52189,0.001482
360899,0.002238,0.002166,0.000888,-0.166151,-0.521638,0.001259
360999,0.001147,0.000699,0.002168,-0.166182,-0.521604,3.6e-05
361099,0.002242,-0.000159,0.001742,-0.165563,-0.522222,-0.000286
361199,0.002516,-0.000169,0.001097,-0.164734,-0.523056,0.000278
361299,2.8e-05,0.00296,0.001764,-0.165384,-0.521887,-0.000197
361399,0.002143,0.000343,0.002648,-0.165213,-0.522873,0.001271
361499,0.002359,0.001337,0.003137,-0.164583,-0.522801,0.002134
361599,0.002095,0.000821,0.001146,-0.164215,-0.523227,0.00214
361699,0.001098,0.001608,0.002414,-0.164283,-0.522924,0.002489
361799,0.001629,0.000562,0.000531,-0.163901,-0.523052,0.001499
361899,0.000825,0.002823,0.002657,-0.16424,-0.522149,0.001741
361999,0.000828,-0.000484,-6.1e-05,-0.164558,-0.523216,0.000673
362099,0.002197,0.001053,0.001745,-0.164302,-0.523642,0.000989
362199,0.001391,0.001864,0.001431,-0.164273,-0.523255,0.000376
362299,0.001165,0.003359,0.002551,-0.164453,-0.522185,0.00103
362399,0.001285,0.000665,0.00126,-0.1643,-0.522204,0.000238
362499,0.002241,0.000226,0.002556,-0.163677,-0.522717,0.000825
362599,0.001125,0.002746,0.001006,-0.163624,-0.52165,0.000195
362699,0.001732,0.001887,0.001,-0.163732,-0.521668,-0.000218
362799,0.002199,0.000504,0.001549,-0.163217,-0.521973,-0.000986
362899,-0.000962,0.001441,0.00244,-0.164443,-0.521768,-0.000486
362999,0.000686,0.001557,0.000679,-0.164769,-0.521538,-0.001172
363099,0.001534,0.002305,0.002226,-0.164462,-0.520776,-0.00067
363199,0.001726,0.00254,0.002469,-0.164387,-0.52005,-0.001321
363299,0.000975,0.000471,0.00114,-0.16485,-0.520817,-0.001618
363399,0.002078,0.002494,0.000765,-0.16459,-0.520339,-0.001857
363499,0.002811,0.001306,0.000405,-0.163668,-0.520224,-0.002634
363599,0.00131,0.001495,0.000114,-0.163309,-0.51977,-0.002993
363699,0.001494,0.000964,0.002263,-0.163208,-0.519975,-0.002514
363799,0.001859,0.000726,0.00248,-0.163003,-0.520466,-0.001866
363899,0.001838,0.002497,0.001665,-0.162808,-0.51982,-0.002205
363999,0.002713,0.000527,0.002361,-0.162018,-0.520167,-0.002042
364099,0.000191,0.000541,0.001517,-0.162696,-0.520736,-0.001479
364199,0.002322,0.001959,0.001957,-0.162026,-0.520323,-0.000722
364299,0.002174,0.001883,0.000402,-0.161483,-0.519928,-0.001246
364399,0.000491,-0.000574,0.000467,-0.162057,-0.521182,-0.001402
364499,0.000173,0.002616,0.002212,-0.16276,-0.520466,-0.000838
364599,0.000778,0.001223,0.00105,-0.163282,-0.520744,-0.0013
364699,0.001434,0.002318,0.001358,-0.163146,-0.520021,-0.001526
364799,0.000844,-0.000267,0.002431,-0.163411,-0.521039,-0.000196
364899,0.001221,0.0006,0.002317,-0.16338,-0.521095,-0.000804
364999,0.001954,0.001913,0.002936,-0.163051,-0.520874,0.000248
365099,0.001561,0.002687,0.002598,-0.163106,-0.520345,0.001162
365199,-0.000203,0.001365,0.001189,-0.164055,-0.520285,0.000461
365299,0.001728,-0.001822,0.001791,-0.163779,-0.522086,0.001076
365399,0.002065,0.002442,0.003058,-0.163423,-0.521484,0.001877
365499,0.002575,0.001158,0.002698,-0.162688,-0.52146,0.0022
365599,0.001501,0.002509,0.002707,-0.162606,-0.520675,0.001931
365699,0.000377,0.000986,0.003039,-0.163253,-0.520835,0.002141
365799,0.000896,0.000591,0.00205,-0.163657,-0.521429,0.002172
365899,0.001501,0.001715,0.00152,-0.163559,-0.521122,0.00172
365999,0.00103,0.002802,0.002298,-0.163574,-0.520084,0.002399
366099,0.002276,0.000807,0.002981,-0.163175,-0.52048,0.002969
366199,0.00189,0.000311,0.001446,-0.162906,-0.520966,0.002006
366299,0.000499,0.000735,0.002877,-0.163666,-0.521734,0.003442
366399,0.001228,0.001138,0.002947,-0.163765,-0.521804,0.003888
366499,0.000391,0.001653,0.002627,-0.164291,-0.521525,0.004493
366599,0.002384,0.001541,0.000175,-0.163508,-0.521181,0.003613
366699,0.001245,0.003467,0.001292,-0.163605,-0.519916,0.00281
366799,0.002388,0.002917,0.001177,-0.163184,-0.51927,0.003092
366899,0.000864,0.001542,0.001904,-0.163581,-0.519288,0.003421
366999,0.000832,0.001661,0.002631,-0.164052,-0.519223,0.004013
367099,0.001561,-0.000186,0.000796,-0.163836,-0.519937,0.003173
367199,0.001836,0.00211,0.001768,-0.163336,-0.519193,0.003081
367299,0.003691,0.000962,0.000404,-0.161869,-0.519257,0.002475
367399,0.002521,0.000765,0.00122,-0.161276,-0.519675,0.002014
367499,0.001555,0.000433,0.001854,-0.161297,-0.520283,0.001949
367599,0.000586,0.001619,0.001856,-0.161761,-0.520139,0.002348
367699,-0.0001,0.000442,0.002215,-0.162444,-0.520461,0.002876
367799,0.003217,0.002135,0.002992,-0.161297,-0.519914,0.003696
367899,-6.1e-05,0.000434,0.001958,-0.162223,-0.52053,0.003688
367999,0.001113,0.001933,0.001893,-0.162279,-0.520165,0.004286
368099,0.001631,-0.00011,0.002361,-0.1622,-0.521027,0.004566
368199,0.000743,0.000989,0.001722,-0.162695,-0.521424,0.004719
368299,0.002306,0.001216,0.002555,-0.162058,-0.521407,0.005962
