SampleTimeFine,Gyr_X,Gyr_Y,Gyr_Z,Roll,Pitch,Yaw
543698,0.003064,-0.044046,0.00567,-12.590497,-77.224454,12.149656
543798,0.003706,-0.046932,0.007717,-12.630173,-77.250499,12.19017
543898,0.00419,-0.05029,0.013625,-12.686239,-77.277672,12.247761
543998,0.004928,-0.058352,0.018006,-12.757528,-77.308785,12.32138
544098,0.004439,-0.066424,0.023469,-12.84762,-77.343691,12.413972
544198,0.006025,-0.073532,0.026079,-12.947887,-77.382199,12.517911
544298,0.003491,-0.077356,0.02416,-13.047641,-77.423049,12.619824
544398,0.004966,-0.075029,0.023288,-13.143647,-77.462677,12.718749
544498,0.004861,-0.067794,0.019234,-13.225843,-77.498765,12.803453
544598,0.009436,-0.045801,0.016307,-13.285409,-77.52295,12.867652
544698,0.005465,-0.038488,0.014528,-13.338628,-77.54328,12.923012
544798,0.006011,-0.045712,0.015767,-13.399196,-77.567461,12.98621
544898,0.006076,-0.060425,0.021713,-13.483966,-77.599032,13.07422
544998,0.007246,-0.067712,0.023748,-13.578143,-77.634359,13.172535
545098,0.00671,-0.066346,0.027141,-13.680968,-77.668432,13.279375
545198,0.009078,-0.054225,0.026231,-13.773101,-77.695843,13.376649
545298,0.017808,-0.038968,0.026043,-13.850551,-77.714762,13.464002
545398,0.024987,-0.025618,0.021631,-13.904395,-77.726841,13.531398
545498,0.021971,-0.029539,0.020898,-13.960713,-77.74119,13.599549
545598,0.017219,-0.040343,0.022467,-14.030845,-77.761311,13.679042
545698,0.022632,-0.050816,0.022961,-14.106149,-77.787163,13.766992
545798,0.02824,-0.05287,0.029072,-14.195642,-77.813271,13.872735
545898,0.035556,-0.050489,0.032876,-14.289596,-77.837485,13.98732
545998,0.039862,-0.045447,0.037689,-14.390573,-77.858174,14.111605
546098,0.043952,-0.041621,0.036722,-14.484528,-77.876835,14.231097
546198,0.043573,-0.039569,0.037132,-14.578699,-77.894259,14.350581
546298,0.042723,-0.036841,0.033898,-14.663438,-77.910602,14.459913
546398,0.036979,-0.034016,0.028388,-14.735529,-77.926151,14.552937
546498,0.032123,-0.03612,0.029616,-14.815247,-77.942662,14.650905
546598,0.027366,-0.042986,0.03157,-14.907757,-77.962658,14.759157
546698,0.022738,-0.048248,0.035262,-15.016527,-77.984982,14.881311
546798,0.021178,-0.050423,0.036535,-15.13147,-78.00827,15.008851
546898,0.019536,-0.049181,0.036052,-15.245681,-78.03089,15.134671
546998,0.01405,-0.045788,0.035053,-15.358444,-78.051734,15.255788
547098,0.013332,-0.03348,0.028899,-15.447035,-78.066673,15.351773
547198,0.010023,-0.016556,0.024603,-15.514223,-78.072899,15.423941
547298,0.007099,-0.005919,0.017912,-15.557919,-78.074266,15.470384
547398,-0.000555,-0.013233,0.014023,-15.601191,-78.080264,15.511904
547498,-0.012515,-0.032466,0.013045,-15.662909,-78.097018,15.565267
547598,-0.011566,-0.041375,0.019062,-15.746591,-78.117738,15.641626
547698,-0.01028,-0.039271,0.024817,-15.84335,-78.136376,15.732095
547798,-0.012564,-0.033047,0.024394,-15.935933,-78.151619,15.816956
547898,-0.012939,-0.033022,0.02124,-16.020654,-78.167319,15.893557
547998,-0.009319,-0.045262,0.015497,-16.097699,-78.190645,15.964429
548098,-0.014366,-0.060648,0.011572,-16.179351,-78.223042,16.037047
548198,-0.012554,-0.066835,0.013057,-16.269087,-78.258582,16.118978
548298,-0.009913,-0.04818,0.012155,-16.34092,-78.283983,16.184163
548398,-0.005285,-0.025806,0.012322,-16.39335,-78.297044,16.232238
548498,-0.002146,-0.020441,0.010854,-16.435986,-78.307389,16.272144
548598,0.006587,-0.039139,0.010595,-16.487707,-78.328044,16.326432
