PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Roll,Pitch,Yaw
00777,185319,9.727426,0.257428,1.148623,0.000930,-0.028157,-0.027370,-0.436087,-0.001121,-0.369266,11.806810,-83.676467,-11.913594
00778,185419,9.707125,0.343961,1.093779,0.007814,-0.023827,-0.033275,-0.434582,-0.000124,-0.369714,12.032916,-83.685426,-12.133194
00779,185519,9.669658,0.395196,1.034072,0.012169,-0.024474,-0.038742,-0.433098,-0.001168,-0.369265,12.291722,-83.693528,-12.382928
00780,185619,9.699247,0.417377,1.044444,0.010468,-0.030320,-0.040196,-0.434593,-0.001145,-0.369265,12.562537,-83.705226,-12.646152
00781,185719,9.775892,0.441017,1.081747,0.006183,-0.038985,-0.040571,-0.433134,-0.000268,-0.367215,12.837030,-83.722022,-12.917557
00782,185819,9.921276,0.535072,1.184125,-0.003671,-0.034656,-0.036878,-0.435140,-0.002752,-0.366843,13.093895,-83.737367,-13.175021
00783,185919,9.780419,0.110537,1.198066,-0.012017,-0.042162,-0.025983,-0.435100,-0.001161,-0.368766,13.288644,-83.757383,-13.375930
00784,186019,9.736467,0.077418,1.146213,-0.031209,-0.022338,-0.006085,-0.432625,-0.004712,-0.368443,13.357680,-83.768006,-13.459254
00785,186119,9.629276,0.181863,1.151729,-0.022909,0.002679,0.006481,-0.434110,-0.004664,-0.368943,13.333920,-83.766917,-13.445006
00786,186219,9.556101,0.304104,0.991319,-0.013816,0.019603,0.012008,-0.432649,-0.002791,-0.366842,13.257243,-83.757825,-13.374816
00787,186319,9.618675,0.422349,0.911658,-0.017177,0.029954,0.004762,-0.434121,-0.005685,-0.368494,13.210025,-83.741859,-13.334343
00788,186419,9.633467,0.490531,0.894377,-0.031186,0.025092,-0.003931,-0.431649,-0.005773,-0.367494,13.200298,-83.727391,-13.340687
00789,186519,9.750494,0.476424,1.008429,-0.051499,-0.007129,-0.003821,-0.434115,-0.007654,-0.369096,13.218354,-83.731100,-13.386049
00790,186619,9.866437,0.478807,1.101420,-0.058961,-0.028895,0.001691,-0.432147,-0.005266,-0.367469,13.221558,-83.747864,-13.422691
00791,186719,9.898766,0.440906,1.087039,-0.046125,-0.032893,0.000989,-0.433163,-0.006295,-0.366520,13.241608,-83.767059,-13.468803
