SampleTimeFine,Gyr_X,Gyr_Y,Gyr_Z,Roll,Pitch,Yaw,Gyr_Z(rad/sec),Heading (rad) 
500878,-0.00498,-0.164988,-0.117329,1.336211,-81.350209,94.246048,-0.002047743,1.644593538
500978,0.008184,-0.156487,-0.106376,1.765169,-81.439275,93.816799,-0.00185658,1.637103143
501078,0.012497,-0.155454,-0.082325,2.112934,-81.527772,93.472246,-0.001436818,1.631090693
501178,0.021098,-0.138819,-0.054554,2.362349,-81.607091,93.232174,-0.000952131,1.626901436
501278,0.015512,-0.112633,-0.038186,2.544512,-81.671681,93.056888,-0.00066646,1.623842696
501378,-0.003942,-0.074906,-0.036172,2.703295,-81.714649,92.893992,-0.00063131,1.62100016
501478,-0.026987,-0.043333,-0.040289,2.86051,-81.739366,92.71935,-0.000703164,1.617952658
501578,-0.05521,-0.030684,-0.04821,3.031159,-81.756537,92.514805,-0.000841409,1.614383347
501678,-0.086898,-0.045716,-0.058438,3.228239,-81.781891,92.265219,-0.001019918,1.610028072
501778,-0.109925,-0.066898,-0.062901,3.436283,-81.819081,91.991246,-0.001097811,1.605247243
501878,-0.118161,-0.079994,-0.061975,3.641417,-81.863644,91.715475,-0.00108165,1.600435039
501978,-0.117939,-0.089914,-0.056062,3.828185,-81.913956,91.458419,-0.00097845,1.595949412
502078,-0.117608,-0.089254,-0.04513,3.973403,-81.964201,91.243551,-0.000787654,1.592199965
502178,-0.109954,-0.080185,-0.036369,4.086852,-82.009538,91.065219,-0.000634748,1.589088072
502278,-0.098758,-0.069164,-0.032788,4.190332,-82.048666,90.90345,-0.000572249,1.586265203
502378,-0.091965,-0.062491,-0.035475,4.307934,-82.083814,90.731367,-0.000619145,1.583262354
502478,-0.094838,-0.067674,-0.036486,4.430977,-82.12182,90.552148,-0.00063679,1.580134983
502578,-0.112153,-0.088585,-0.035498,4.548348,-82.171755,90.368659,-0.000619547,1.5769331
502678,-0.125456,-0.108616,-0.031672,4.650811,-82.233249,90.192548,-0.000552771,1.573859963
502778,-0.127557,-0.124305,-0.029881,4.752189,-82.303733,90.016346,-0.000521513,1.570785238
502878,-0.127391,-0.130188,-0.0355,4.882244,-82.377247,89.811334,-0.000619582,1.567207778
502978,-0.130604,-0.127382,-0.039288,5.028853,-82.44889,89.587802,-0.000685693,1.563307145
503078,-0.130864,-0.110652,-0.047531,5.207911,-82.510466,89.331424,-0.000829559,1.558833349
503178,-0.129145,-0.071799,-0.054619,5.406302,-82.549374,89.056575,-0.000953265,1.554037234
503278,-0.118736,-0.018594,-0.065071,5.635739,-82.557217,88.756445,-0.001135684,1.548799965
503378,-0.095887,0.042352,-0.075695,5.897528,-82.529529,88.436885,-0.001321105,1.543223643
503478,-0.055721,0.09042,-0.089154,6.215591,-82.473423,88.083748,-0.001556005,1.537061403
503578,-0.023513,0.104324,-0.101331,6.592174,-82.408338,87.690144,-0.00176853,1.530193013
503678,0.001369,0.087192,-0.110803,7.025318,-82.351983,87.253802,-0.001933845,1.522578845
503778,0.033919,0.059004,-0.108597,7.476828,-82.311353,86.817697,-0.001895343,1.514968813
503878,0.066448,0.044503,-0.096763,7.901045,-82.279405,86.427904,-0.001688805,1.508166925
503978,0.112622,0.055674,-0.085921,8.296259,-82.241608,86.094049,-0.001499579,1.502341155
504078,0.151013,0.07514,-0.078895,8.668455,-82.193058,85.805593,-0.001376954,1.497307598
504178,0.18825,0.108294,-0.076827,9.027731,-82.125662,85.551674,-0.001340862,1.492876711
504278,0.223451,0.172446,-0.07898,9.367878,-82.021567,85.337376,-0.001378438,1.489137211
504378,0.241215,0.26887,-0.087231,9.67876,-81.862026,85.162845,-0.001522443,1.486091645
504478,0.236886,0.369111,-0.098723,9.954634,-81.644625,85.021102,-0.001723013,1.48361823
504578,0.195274,0.468716,-0.118745,10.204554,-81.368903,84.881411,-0.002072456,1.481180622
504678,0.096801,0.545386,-0.146806,10.437154,-81.046957,84.702054,-0.002562205,1.478050842
504778,-0.031584,0.609007,-0.175397,10.640571,-80.686035,84.477593,-0.003061204,1.474133998
504878,-0.125322,0.697117,-0.192143,10.775116,-80.273589,84.268269,-0.003353472,1.470481294
504978,-0.148285,0.809222,-0.186799,10.798421,-79.798555,84.158258,-0.003260203,1.468561602
505078,-0.119921,0.872613,-0.158285,10.710603,-79.290906,84.1776,-0.002762548,1.46889912
505178,-0.078918,0.793636,-0.108955,10.552297,-78.832981,84.292682,-0.001901592,1.470907301
505278,-0.021383,0.54412,-0.076289,10.474014,-78.519062,84.359904,-0.001331472,1.472080325
505378,0.010693,0.196835,-0.034857,10.479234,-78.405203,84.360683,-0.000608359,1.472093918
505478,0.038541,-0.164193,-0.00181,10.593867,-78.498256,84.266051,-3.15899E-05,1.47044259
505578,0.100581,-0.466766,0.02068,10.844487,-78.764043,84.069015,0.000360928,1.467004312
505678,0.198197,-0.696034,0.008774,11.329607,-79.157204,83.690266,0.000153133,1.460395142
505778,0.2815,-0.855546,-0.039476,12.145897,-79.633381,83.023713,-0.000688975,1.448763792
505878,0.232838,-0.885204,-0.083399,13.167294,-80.118575,82.121527,-0.001455563,1.433020646
505978,0.025599,-0.731466,-0.114237,14.139217,-80.511126,81.150293,-0.001993778,1.416072613
506078,-0.228629,-0.393283,-0.089741,14.653684,-80.71728,80.495949,-0.00156625,1.40465431
506178,-0.423636,-0.003095,-0.027551,14.512529,-80.715669,80.392916,-0.000480848,1.402856384
506278,-0.537887,0.280694,0.012776,13.927099,-80.562225,80.67379,0.00022298,1.407757636
506378,-0.548644,0.385067,0.036127,13.190776,-80.353293,81.10157,0.000630525,1.415222397
506478,-0.4447,0.323118,0.05254,12.530026,-80.180257,81.51333,0.000916981,1.422407609
506578,-0.291403,0.165482,0.061605,12.053836,-80.095948,81.827057,0.001075192,1.427882145
506678,-0.113456,-0.00815,0.072919,11.765201,-80.110017,82.053908,0.001272655,1.431840695
506778,0.027015,-0.148759,0.068949,11.662542,-80.202423,82.173635,0.001203367,1.433929931
506878,0.10671,-0.197615,0.063351,11.654884,-80.321609,82.243249,0.001105665,1.435144695
506978,0.176945,-0.207694,0.066373,11.683518,-80.446824,82.316835,0.001158408,1.436428771
507078,0.225247,-0.229063,0.078947,11.711759,-80.585504,82.418845,0.001377862,1.438208845
507178,0.223574,-0.249959,0.098441,11.685716,-80.738173,82.574854,0.001718091,1.440931202
507278,0.16881,-0.271069,0.116457,11.577026,-80.90473,82.782731,0.002032524,1.444558656
507378,0.070713,-0.280079,0.129982,11.363909,-81.077782,83.039342,0.002268576,1.449036518
507478,-0.043299,-0.265906,0.132627,11.055885,-81.242961,83.32578,0.002314739,1.454034861
507578,-0.136128,-0.218745,0.119503,10.698483,-81.37991,83.608258,0.002085686,1.458964102
507678,-0.189469,-0.161041,0.107187,10.306765,-81.482767,83.894451,0.001870735,1.46395817
507778,-0.195526,-0.113867,0.102785,9.888609,-81.558256,84.203802,0.001793907,1.469356345
507878,-0.172134,-0.097213,0.105625,9.455787,-81.624266,84.541475,0.001843473,1.475248739
507978,-0.142949,-0.11969,0.104388,9.052385,-81.70251,84.866249,0.001821884,1.480916045
508078,-0.110957,-0.169863,0.107253,8.679381,-81.809094,85.178751,0.001871887,1.486369205
508178,-0.065,-0.21042,0.106938,8.348933,-81.938357,85.474772,0.001866389,1.491534771
508278,-0.023866,-0.229127,0.105601,8.048306,-82.077887,85.764381,0.001843054,1.496588448
508378,-6.90E-05,-0.225336,0.100877,7.76841,-82.214683,86.046733,0.001760606,1.501515491
508478,0.003506,-0.209937,0.085848,7.53559,-82.341404,86.283562,0.001498305,1.505648157
508578,-0.002307,-0.189546,0.065651,7.367095,-82.454917,86.452075,0.001145807,1.508588709
508678,0.00987,-0.176729,0.053835,7.244973,-82.560217,86.580816,0.000939582,1.510835239
508778,0.047408,-0.155184,0.04867,7.151899,-82.652856,86.701931,0.000849438,1.512948696
508878,0.085044,-0.120619,0.051661,7.045487,-82.726016,86.858216,0.000901639,1.515675869
508978,0.098715,-0.085674,0.054401,6.913015,-82.779441,87.048651,0.000949461,1.51899896
509078,0.080335,-0.068619,0.058666,6.739231,-82.823376,87.270095,0.001023898,1.522863158
509178,0.038614,-0.047895,0.06708,6.490117,-82.855951,87.543357,0.001170747,1.52763158
509278,-0.003326,-0.01937,0.073726,6.170191,-82.872517,87.86376,0.00128674,1.533222612
509378,-0.027765,0.015471,0.082946,5.7766,-82.869513,88.244291,0.001447657,1.539862878
509478,-0.018969,0.052798,0.094387,5.32047,-82.845489,88.692948,0.001647336,1.547691943
509578,0.011642,0.079255,0.104414,4.829426,-82.806394,89.194512,0.001822338,1.556444234
509678,0.047178,0.078897,0.1053,4.360319,-82.766997,89.69454,0.001837801,1.565169723
509778,0.073574,0.055082,0.106215,3.914827,-82.740724,90.186055,0.00185377,1.57374666
509878,0.096523,0.045534,0.109625,3.473249,-82.719534,90.686914,0.001913285,1.582486649
509978,0.119214,0.055671,0.118486,3.00554,-82.692306,91.22726,0.002067936,1.591915687
510078,0.142738,0.078768,0.129624,2.501153,-82.651564,91.818223,0.002262328,1.602227991
510178,0.152604,0.117948,0.137641,1.967309,-82.587868,92.444664,0.002402248,1.613159387
510278,0.139652,0.153546,0.138558,1.428293,-82.503034,93.068949,0.002418253,1.62405316
510378,0.098871,0.167901,0.134438,0.895974,-82.409161,93.663044,0.002346346,1.634420118
510478,0.052651,0.169862,0.131834,0.362256,-82.313407,94.231973,0.002300899,1.644347929
510578,0.018795,0.184101,0.12773,-0.159587,-82.20877,94.769492,0.002229272,1.653727635
510678,0.018962,0.239825,0.129079,-0.669924,-82.071514,95.295664,0.002252816,1.662909337
510778,0.048949,0.339029,0.139607,-1.179564,-81.876647,95.838719,0.002436561,1.672385647
510878,0.103055,0.467889,0.152213,-1.668144,-81.607094,96.39215,0.002656573,1.682043018
510978,0.168569,0.600822,0.165151,-2.116973,-81.260492,96.943798,0.00288238,1.691669275
511078,0.269288,0.709706,0.187689,-2.533933,-80.850398,97.522169,0.003275736,1.701761849
511178,0.382673,0.708984,0.207697,-2.912843,-80.439559,98.128483,0.003624936,1.712342028
511278,0.465799,0.637465,0.214892,-3.24178,-80.068837,98.733108,0.00375051,1.722892735
511378,0.490206,0.523275,0.216361,-3.551316,-79.762858,99.332841,0.003776149,1.733358075
511478,0.432363,0.348741,0.187562,-3.815673,-79.557282,99.853429,0.00327352,1.742442336
511578,0.234907,0.096934,0.142945,-4.097105,-79.497058,100.27653,0.002494819,1.749825449
511678,-0.033769,-0.123552,0.09042,-4.419216,-79.564734,100.584431,0.0015781,1.755198321
511778,-0.194997,-0.230138,0.008389,-4.608476,-79.696793,100.663256,0.000146413,1.756573817
511878,-0.252829,-0.263978,-0.03094,-4.71809,-79.850005,100.627437,-0.000539996,1.755948776
511978,-0.229658,-0.324382,-0.02336,-4.856383,-80.037385,100.63424,-0.000407702,1.756067488
512078,-0.136406,-0.465539,-0.002446,-5.053875,-80.304329,100.755331,-4.269E-05,1.758180526
512178,0.039795,-0.620367,0.003883,-5.228661,-80.659257,100.955635,6.777E-05,1.761675831
512278,0.264137,-0.711365,-0.007332,-5.277723,-81.066647,101.158552,-0.000127965,1.765216732
512378,0.447104,-0.678801,-0.014171,-5.194261,-81.455833,101.333212,-0.000247326,1.768264549
512478,0.536036,-0.537676,-0.00441,-5.050982,-81.764035,101.49874,-7.69677E-05,1.771153013
512578,0.519251,-0.351431,0.002206,-4.87858,-81.965662,101.625017,3.85013E-05,1.773356547
512678,0.44294,-0.206764,-0.007077,-4.660616,-82.085191,101.661083,-0.000123515,1.773985898
512778,0.351974,-0.17373,-0.026255,-4.401594,-82.18675,101.603072,-0.000458229,1.772973606
512878,0.279257,-0.218229,-0.049302,-4.096843,-82.314687,101.456875,-0.000860468,1.770422469
512978,0.223014,-0.237741,-0.063681,-3.760646,-82.454242,101.246484,-0.001111424,1.766751146
513078,0.132686,-0.192236,-0.068802,-3.43171,-82.567808,100.99128,-0.001200801,1.762297836
513178,0.021975,-0.112933,-0.06639,-3.148887,-82.635766,100.718662,-0.001158705,1.757540652
513278,-0.079947,-0.07857,-0.074232,-2.876842,-82.684146,100.398064,-0.001295571,1.751946217
513378,-0.170024,-0.150273,-0.090413,-2.59429,-82.773827,100.014892,-0.001577978,1.745259865
513478,-0.209709,-0.275991,-0.092613,-2.339066,-82.935317,99.636448,-0.001616375,1.738656018
513578,-0.19887,-0.364817,-0.088302,-2.098112,-83.147372,99.278785,-0.001541135,1.732414798
513678,-0.18084,-0.379125,-0.102985,-1.757474,-83.367683,98.831306,-0.001797397,1.72460629
513778,-0.133306,-0.365026,-0.121864,-1.264382,-83.57981,98.257989,-0.002126892,1.714601908
513878,-0.074142,-0.328347,-0.136383,-0.622018,-83.770398,97.56882,-0.002380292,1.702575909
513978,-0.03112,-0.281864,-0.144021,0.127989,-83.933427,96.796412,-0.002513599,1.689097389
514078,-0.011652,-0.271082,-0.144823,0.934575,-84.089133,95.978559,-0.002527596,1.674825855
514178,-0.005094,-0.291341,-0.139027,1.759249,-84.255286,95.146536,-0.002426438,1.660307053
514278,-0.006618,-0.294849,-0.126359,2.558767,-84.422501,94.339159,-0.002205344,1.646218325
514378,-0.009226,-0.262935,-0.111705,3.306501,-84.570785,93.582521,-0.001949587,1.633014991
514478,-0.003605,-0.233785,-0.100014,4.014528,-84.701888,92.869172,-0.001745544,1.620567051
514578,0.000648,-0.219746,-0.084176,4.653602,-84.824857,92.227658,-0.001469124,1.609372632
514678,-0.001561,-0.216494,-0.066927,5.209121,-84.946196,91.668886,-0.001168077,1.599622061
514778,-0.019477,-0.241306,-0.049557,5.683069,-85.082176,91.181798,-0.000864918,1.591122375
514878,-0.032577,-0.279452,-0.037527,6.122544,-85.240261,90.721879,-0.000654959,1.583096789
514978,-0.020977,-0.309088,-0.032666,6.589314,-85.415214,90.241351,-0.00057012,1.574711575
515078,0.002775,-0.31551,-0.032831,7.114396,-85.593457,89.716098,-0.000572999,1.56554591
515178,0.017481,-0.288375,-0.02565,7.609056,-85.756423,89.229923,-0.000447669,1.557062156
515278,0.024855,-0.239554,-0.017937,8.030795,-85.891965,88.821192,-0.000313054,1.5499298
515378,0.027538,-0.186498,-0.009305,8.348178,-85.997912,88.518682,-0.0001624,1.544651001
515478,0.025964,-0.157215,-0.00188,8.582769,-86.087771,88.298294,-3.28116E-05,1.54080523
515578,0.014715,-0.14705,0.002942,8.767213,-86.172218,88.121731,5.13467E-05,1.537724206
515678,-0.003436,-0.140906,0.00608,8.913676,-86.253413,87.972828,0.000106114,1.535125849
515778,-0.016747,-0.120956,0.003913,9.04991,-86.323084,87.826551,6.82936E-05,1.532573315
515878,-0.0276,-0.080106,4.30E-05,9.160776,-86.36926,87.699471,7.50479E-07,1.530355769
515978,-0.030291,-0.019048,-0.010416,9.277316,-86.37992,87.565167,-0.00018179,1.528012164
516078,-0.007583,0.053631,-0.031018,9.48326,-86.34754,87.354313,-0.000541357,1.524332762
516178,0.039189,0.100323,-0.05549,9.855564,-86.286363,87.003595,-0.000968467,1.518212733
516278,0.086784,0.123315,-0.080282,10.41875,-86.209533,86.488886,-0.001401162,1.509231061
516378,0.14188,0.139839,-0.103633,11.158686,-86.120518,85.828616,-0.001808707,1.497709349
516478,0.194156,0.161366,-0.123866,12.023024,-86.016474,85.073594,-0.002161833,1.484534215
516578,0.236999,0.193263,-0.135566,12.904484,-85.892353,84.325906,-0.002366033,1.47148706
516678,0.249838,0.252659,-0.128934,13.58746,-85.735261,83.784474,-0.002250285,1.462039071
516778,0.221938,0.357147,-0.116344,13.934652,-85.521378,83.563638,-0.002030552,1.458185483
516878,0.170641,0.492653,-0.106458,13.933019,-85.23344,83.663199,-0.001858011,1.459922823
516978,0.077564,0.649188,-0.103885,13.63047,-84.858706,84.011325,-0.001813105,1.465997621
517078,-0.047072,0.799364,-0.116561,13.173222,-84.398369,84.443342,-0.002034339,1.473536318
517178,-0.176313,0.905847,-0.135343,12.684716,-83.875824,84.83272,-0.002362141,1.480330964
517278,-0.253353,0.958844,-0.143388,12.206345,-83.322315,85.167884,-0.002502551,1.486179576
517378,-0.243661,0.936528,-0.146139,11.828797,-82.780747,85.407454,-0.002550564,1.490360072
517478,-0.210079,0.824073,-0.145707,11.606982,-82.302235,85.509635,-0.002543024,1.492143131
517578,-0.203933,0.612526,-0.187878,11.74508,-81.937608,85.252115,-0.003279035,1.487649407
517678,-0.191204,0.336056,-0.206282,12.16946,-81.725684,84.712541,-0.00360024,1.47823384
517778,-0.138215,0.054747,-0.18043,12.742136,-81.673744,84.053589,-0.003149045,1.466735128
517878,-0.07026,-0.181479,-0.130829,13.371237,-81.759107,83.376987,-0.002283359,1.454928423
517978,0.010142,-0.338594,-0.101507,14.099623,-81.934745,82.64685,-0.001771602,1.442187533
518078,0.039685,-0.393474,-0.102762,14.940922,-82.139186,81.820144,-0.001793505,1.427761513
518178,-0.040177,-0.311562,-0.111255,15.720321,-82.295398,81.010103,-0.001941734,1.413626297
518278,-0.217254,-0.105657,-0.082138,16.06185,-82.341589,80.539727,-0.001433555,1.405418236
518378,-0.421283,0.142007,-0.049236,15.863236,-82.256432,80.496438,-0.000859316,1.404662843
518478,-0.574493,0.323583,-0.03532,15.321285,-82.073249,80.711104,-0.00061644,1.408408765
518578,-0.613492,0.384641,-0.021379,14.657428,-81.858058,81.026424,-0.000373128,1.413911099
518678,-0.540858,0.340184,0.006511,13.996824,-81.671036,81.380662,0.000113636,1.420092552
518778,-0.417736,0.24517,0.018636,13.46861,-81.538065,81.672522,0.000325254,1.425185509
518878,-0.288251,0.150831,0.006362,13.153865,-81.455799,81.823627,0.000111036,1.427822291
518978,-0.184801,0.085131,-0.011786,13.025452,-81.407789,81.846254,-0.000205701,1.428217132
519078,-0.133676,0.035858,-0.033323,13.048253,-81.384522,81.745565,-0.000581586,1.426460109
519178,-0.117121,-0.030716,-0.047342,13.189086,-81.396576,81.535087,-0.00082626,1.422787268
519278,-0.105735,-0.117461,-0.040641,13.388568,-81.457794,81.271912,-0.000709307,1.418194864
519378,-0.114606,-0.183531,-0.023796,13.583162,-81.557931,81.0086,-0.000415312,1.41360007
519478,-0.140309,-0.190022,-0.000769,13.687084,-81.664673,80.82213,-1.34214E-05,1.410346169
519578,-0.183768,-0.152411,0.017025,13.665963,-81.752846,80.736916,0.000297137,1.408859184
519678,-0.215337,-0.087459,0.022801,13.543948,-81.805621,80.735391,0.000397946,1.408832573
519778,-0.223254,-0.037978,0.016251,13.396075,-81.829934,80.755417,0.000283629,1.409182027
519878,-0.215745,-0.039659,0.013326,13.264999,-81.85478,80.762822,0.000232579,1.409311244
519978,-0.192354,-0.072668,0.021658,13.144638,-81.899121,80.772945,0.000377997,1.40948789
520078,-0.167802,-0.115349,0.029867,13.044444,-81.968338,80.776905,0.000521269,1.409556992
520178,-0.141766,-0.146347,0.038509,12.952408,-82.055967,80.787693,0.000672098,1.409745243
520278,-0.111857,-0.17889,0.043307,12.887286,-82.162379,80.788609,0.000755837,1.409761227
520378,-0.084516,-0.207738,0.044216,12.860475,-82.285013,80.766671,0.000771702,1.409378409
520478,-0.068726,-0.237551,0.041384,12.883232,-82.423933,80.70386,0.000722275,1.408282357
520578,-0.064649,-0.264317,0.038337,12.949382,-82.577395,80.599661,0.000669096,1.406464084
520678,-0.068118,-0.271013,0.033419,13.045477,-82.733932,80.463307,0.000583262,1.404084707
520778,-0.070315,-0.257463,0.032696,13.134519,-82.882773,80.332842,0.000570643,1.401808093
520878,-0.077727,-0.232529,0.041191,13.158583,-83.018778,80.263618,0.000718907,1.400600134
520978,-0.101223,-0.203834,0.05446,13.078237,-83.140486,80.286032,0.00095049,1.400991258
521078,-0.129056,-0.172729,0.069447,12.875482,-83.246732,80.415665,0.001212058,1.403253354
521178,-0.143805,-0.147642,0.088022,12.543004,-83.341209,80.667386,0.001536248,1.407645886
521278,-0.13945,-0.128733,0.102533,12.114328,-83.426658,81.018423,0.001789508,1.413771481
521378,-0.123098,-0.101002,0.110982,11.6151,-83.497199,81.449861,0.001936969,1.421300074
521478,-0.091777,-0.072954,0.113778,11.082508,-83.55183,81.932893,0.001985767,1.429728983
521578,-0.055072,-0.055843,0.112302,10.553924,-83.596141,82.433019,0.001960007,1.438456182
521678,-0.01695,-0.035564,0.10823,10.042667,-83.628072,82.93766,0.001888938,1.447262167
521778,0.0059,0.00919,0.108784,9.498642,-83.634244,83.488435,0.001898607,1.456873191
521878,0.009167,0.067347,0.108142,8.91248,-83.606838,84.083511,0.001887402,1.467257267
521978,-0.001616,0.110946,0.117741,8.245062,-83.554809,84.75419,0.002054934,1.478960616
522078,-0.025719,0.134109,0.132752,7.484623,-83.489859,85.504672,0.002316921,1.492056526
522178,-0.053589,0.128368,0.152477,6.629246,-83.428359,86.33474,0.002661181,1.506541213
522278,-0.077087,0.101209,0.172398,5.691936,-83.382068,87.233829,0.003008862,1.522230316
522378,-0.095266,0.075276,0.184965,4.706357,-83.349485,88.171103,0.003228194,1.538585747
522478,-0.131292,0.07643,0.188709,3.691324,-83.314497,89.117324,0.003293538,1.555097304
522578,-0.182014,0.104915,0.170809,2.738182,-83.260735,89.972064,0.002981129,1.570012517
522678,-0.2294,0.151909,0.135333,1.935392,-83.177688,90.648188,0.002361967,1.581810881
522778,-0.254696,0.213584,0.099933,1.296795,-83.05771,91.144493,0.001744131,1.590471403
522878,-0.257478,0.318937,0.076029,0.779466,-82.876489,91.517184,0.001326934,1.596974861
522978,-0.226024,0.482531,0.073071,0.310645,-82.601087,91.85935,0.001275308,1.602945658
523078,-0.12854,0.669718,0.102365,-0.196488,-82.218047,92.296787,0.001786576,1.610578933
523178,0.026081,0.810116,0.144048,-0.732009,-81.753837,92.852811,0.00251407,1.620281552
523278,0.174741,0.85336,0.151588,-1.151281,-81.264142,93.378098,0.002645665,1.62944781
523378,0.304667,0.826298,0.158132,-1.47372,-80.789383,93.881396,0.002759878,1.63823036
523478,0.389791,0.706578,0.143929,-1.673068,-80.383102,94.30998,0.002511993,1.645709151
523578,0.317434,0.492833,0.069331,-1.667143,-80.100431,94.48863,0.001210034,1.648826594
523678,0.107303,0.260339,-0.005108,-1.558331,-79.952227,94.440663,-8.91499E-05,1.647989569
523778,-0.130219,0.037839,-0.047898,-1.468314,-79.932169,94.273539,-0.000835964,1.645073256
523878,-0.318924,-0.131765,-0.044661,-1.510736,-80.00925,94.131113,-0.000779468,1.642587922
523978,-0.435459,-0.262092,-0.020115,-1.711587,-80.160673,94.08178,-0.000351067,1.641727061
524078,-0.444248,-0.384787,-0.00196,-1.99408,-80.382087,94.110193,-3.42079E-05,1.642222868
524178,-0.327917,-0.522204,-0.012337,-2.197935,-80.682398,94.126429,-0.000215318,1.642506186
524278,-0.124827,-0.645476,-0.048164,-2.178202,-81.054079,94.034041,-0.000840606,1.640894015
524378,0.099676,-0.687216,-0.087074,-1.879813,-81.450413,93.789954,-0.001519703,1.636634697
524478,0.275766,-0.597091,-0.114764,-1.332398,-81.795291,93.396367,-0.002002976,1.629766604
524578,0.381881,-0.410529,-0.130031,-0.608897,-82.032782,92.886616,-0.002269431,1.620871449
524678,0.415321,-0.209799,-0.123925,0.14535,-82.154312,92.36538,-0.002162863,1.611775881
524778,0.392655,-0.054495,-0.106298,0.823615,-82.186055,91.907816,-0.001855219,1.603791389
524878,0.332298,0.019967,-0.095432,1.418837,-82.17459,91.499167,-0.001665575,1.596660464
524978,0.254429,0.027089,-0.086021,1.927684,-82.15869,91.132643,-0.001501325,1.59026462
525078,0.170469,-0.008762,-0.066518,2.311492,-82.163363,90.843763,-0.001160939,1.585223664
525178,0.078043,-0.044445,-0.027851,2.488057,-82.189222,90.710617,-0.000486084,1.582900267
525278,-0.022725,-0.04761,0.016769,2.421423,-82.217992,90.764662,0.000292669,1.583843352
525378,-0.093652,-0.00513,0.042329,2.19909,-82.223039,90.934824,0.000738768,1.586812679
525478,-0.127201,0.038702,0.038,1.968877,-82.202831,91.09353,0.000663214,1.589582099
525578,-0.133363,0.043166,0.028234,1.776143,-82.179827,91.210838,0.000492768,1.591629123
525678,-0.112272,0.013622,0.022588,1.623266,-82.173616,91.300107,0.000394228,1.593186867
525778,-0.091074,-0.021569,0.019981,1.497349,-82.187502,91.374413,0.000348728,1.594483507
525878,-0.056531,-0.047829,0.014772,1.415314,-82.216334,91.424395,0.000257816,1.595355693
525978,-0.008869,-0.073969,0.009985,1.382876,-82.260056,91.451877,0.000174268,1.595835254
526078,0.052391,-0.116507,0.003389,1.417634,-82.328036,91.446968,5.91482E-05,1.595749592
526178,0.102602,-0.152515,-0.003873,1.516786,-82.416511,91.406121,-6.75955E-05,1.595036811
526278,0.12845,-0.144085,-0.001027,1.619073,-82.500168,91.377064,-1.79242E-05,1.594529767
526378,0.131122,-0.126598,0.009208,1.677146,-82.57395,91.394154,0.000160707,1.594827987
526478,0.117123,-0.105321,0.01634,1.693181,-82.635647,91.44555,0.000285182,1.595724848
526578,0.100876,-0.094044,0.018089,1.690285,-82.690903,91.506641,0.000315707,1.596790885
526678,0.086448,-0.090314,0.020278,1.668244,-82.74405,91.578695,0.000353912,1.598048228
526778,0.072733,-0.102332,0.020632,1.637504,-82.804076,91.651584,0.00036009,1.599320141
526878,0.060672,-0.115773,0.017387,1.615466,-82.87174,91.708728,0.000303455,1.600317304
526978,0.048268,-0.127877,0.007829,1.631241,-82.946177,91.720595,0.00013664,1.600524383
527078,0.043871,-0.134167,0.004174,1.66238,-83.024151,91.714439,7.28488E-05,1.600416961
527178,0.056647,-0.129843,5.00E-06,1.720285,-83.099568,91.688692,8.7265E-08,1.599967675
527278,0.089088,-0.118545,-0.00426,1.816339,-83.168422,91.643243,-7.43498E-05,1.59917459
527378,0.124415,-0.100375,-0.011727,1.967056,-83.226701,91.563129,-0.000204671,1.597776601
527478,0.144475,-0.072524,-0.019209,2.162442,-83.268828,91.449612,-0.000335255,1.595795729
527578,0.140158,-0.032655,-0.018318,2.344891,-83.288082,91.346637,-0.000319704,1.593998816
527678,0.132358,-0.00267,-0.01877,2.519342,-83.290099,91.247214,-0.000327593,1.592263884
527778,0.096699,0.031206,-0.019132,2.667432,-83.272666,91.15376,-0.000333911,1.590633112
527878,0.067594,0.053705,-0.023146,2.812207,-83.242205,91.046844,-0.000403967,1.588767428
527978,0.041354,0.063404,-0.028848,2.965709,-83.205985,90.91599,-0.000503484,1.586484026
528078,0.028711,0.061878,-0.031603,3.12389,-83.170498,90.773116,-0.000551567,1.583990874
528178,0.029459,0.050197,-0.024548,3.250426,-83.141858,90.662536,-0.000428436,1.582061253
528278,0.031188,0.0458,-0.00895,3.30416,-83.1162,90.626276,-0.000156204,1.581428516
528378,0.028936,0.063531,0.00713,3.275466,-83.080906,90.671743,0.00012444,1.582221915
528478,0.031991,0.091788,0.016935,3.19541,-83.029739,90.770721,0.000295567,1.583949081
528578,0.053806,0.118317,0.015117,3.130736,-82.963314,90.866803,0.000263837,1.585625712
528678,0.096176,0.10491,-0.003929,3.182461,-82.903953,90.870066,-6.85728E-05,1.585682652
528778,0.147711,0.05344,-0.034543,3.416404,-82.873027,90.719449,-0.000602879,1.583054385
528878,0.218483,0.021305,-0.062814,3.827339,-82.859352,90.431313,-0.001096293,1.578026412
528978,0.323693,0.060659,-0.079765,4.360724,-82.822199,90.080493,-0.001392139,1.571904603
529078,0.426173,0.165112,-0.084407,4.929166,-82.724762,89.753462,-0.001473155,1.566197912
529178,0.45772,0.281545,-0.09027,5.481292,-82.560177,89.461005,-0.001575482,1.561094537
529278,0.365754,0.36155,-0.099614,5.96772,-82.349089,89.181542,-0.001738563,1.556217908
529378,0.175806,0.396889,-0.100894,6.315455,-82.117476,88.932077,-0.001760903,1.551864744
529478,-0.040532,0.465536,-0.105627,6.511574,-81.846245,88.710416,-0.001843508,1.547996759
