SampleTimeFine,Gyr_X,Gyr_Y,Gyr_Z,Roll,Pitch,Yaw
248049,0.208855,-0.182317,-0.091089,-106.291686,-84.26718,108.060929
248149,0.204453,-0.170031,-0.087469,-107.239179,-84.288636,109.129352
248249,0.19608,-0.16582,-0.080977,-108.16353,-84.305548,110.169669
248349,0.186081,-0.1741,-0.072961,-109.128481,-84.314891,111.245018
248449,0.175275,-0.19741,-0.0689,-110.219981,-84.315638,112.441323
248549,0.169232,-0.205712,-0.062226,-111.344676,-84.308839,113.667528
248649,0.160693,-0.200217,-0.057353,-112.43054,-84.298297,114.849818
248749,0.1398,-0.19502,-0.063842,-113.510719,-84.290149,116.014384
248849,0.120759,-0.186242,-0.07489,-114.578216,-84.287693,117.155249
248949,0.093094,-0.17578,-0.087905,-115.63782,-84.292464,118.272244
249049,0.068035,-0.169881,-0.098724,-116.710205,-84.302262,119.387633
249149,0.060162,-0.165256,-0.107245,-117.789068,-84.315577,120.504966
249249,0.060296,-0.135777,-0.117416,-118.751035,-84.340102,121.504856
249349,0.05608,-0.105922,-0.129579,-119.60716,-84.37753,122.395895
249449,0.048912,-0.070837,-0.142075,-120.33778,-84.430033,123.156626
249549,0.047102,-0.037989,-0.15252,-120.947519,-84.496449,123.794788
249649,0.050105,-0.018512,-0.163306,-121.503849,-84.573341,124.380951
249749,0.05066,-0.025878,-0.164398,-122.117008,-84.647995,125.024455
249849,0.036565,-0.03827,-0.163757,-122.817422,-84.717858,125.74742
249949,0.013814,-0.040226,-0.157415,-123.537114,-84.783259,126.476593
250049,-0.013638,-0.014928,-0.147645,-124.121984,-84.851352,127.05453
250149,-0.034842,0.037451,-0.138638,-124.42238,-84.93171,127.334603
250249,-0.041373,0.084216,-0.137483,-124.477663,-85.026633,127.364829
250349,-0.027495,0.101416,-0.150073,-124.478402,-85.13309,127.348304
250449,0.014935,0.09724,-0.159298,-124.513078,-85.242537,127.39027
250549,0.060855,0.069921,-0.166952,-124.711197,-85.346675,127.622661
250649,0.075267,0.051598,-0.165305,-125.011445,-85.443939,127.965794
250749,0.068895,0.050448,-0.1599,-125.312858,-85.538132,128.306413
250849,0.070449,0.050155,-0.158679,-125.623272,-85.631497,128.656931
250949,0.081484,0.040027,-0.157913,-126.000742,-85.720934,129.081012
