time,gx,gy,gz,ax,ay,az,mx,my,mz,p
325836,0.157209,0.824227,-0.152423,0.189715258,0.096231443,1.595879794,0.564623,0.117011,-0.887216,1016.549011
325936,0.165187,0.629454,-0.156631,0.067668351,0.124074433,1.553758763,0.555052,0.112311,-0.828343,1016.549011
326036,0.144096,0.44641,-0.207273,-0.041607938,0.091507113,1.457051134,0.536881,0.100457,-0.763331,1016.549011
326136,0.120018,0.232632,-0.221528,-0.145760825,0.006413918,1.318684227,0.496989,0.095909,-0.707992,1016.549011
326236,0.084322,-0.020806,-0.224634,-0.203045773,-0.041499072,1.152908866,0.460718,0.093138,-0.659573,1016.544983
326336,0.043861,-0.310889,-0.148675,-0.218961959,-0.069983608,0.995098866,0.409853,0.094484,-0.629498,1016.544983
326436,0.003874,-0.541761,-0.032877,-0.194787629,-0.114251031,0.90631567,0.374091,0.096998,-0.607866,1016.544983
326536,-0.010006,-0.638923,0.093468,-0.114782165,-0.169550309,0.865010515,0.334969,0.097415,-0.593358,1016.544983
326636,-0.01579,-0.606326,0.225974,-0.021020825,-0.212639897,0.85374268,0.307348,0.091815,-0.58215,1016.544983
326736,-0.023507,-0.458426,0.32455,0.059578866,-0.233986907,0.867164639,0.275242,0.084792,-0.57102,1016.544983
326836,-0.027502,-0.247177,0.380517,0.108952165,-0.233449588,0.90197268,0.256985,0.069359,-0.555794,1016.544983
326936,-0.030004,-0.023773,0.423496,0.127244742,-0.186990619,0.948278144,0.232727,0.050485,-0.539748,1016.544983
327036,-0.03752,0.136521,0.430273,0.109926804,-0.101141134,0.986345979,0.217896,0.031863,-0.521675,1016.544983
327136,-0.038129,0.211117,0.375123,0.088978144,-0.011979691,1.028451856,0.195175,0.012089,-0.508178,1016.544983
327236,-0.030194,0.246488,0.30454,0.087816495,0.061128866,1.070246598,0.186407,-0.005415,-0.49455,1016.544983
327336,-0.030373,0.260304,0.25432,0.090193918,0.123848351,1.103091031,0.161144,-0.018342,-0.4772,1016.544983
327436,-0.053558,0.239936,0.207868,0.05833701,0.170257526,1.09684433,0.141026,-0.02795,-0.468192,1016.544983
327536,-0.092734,0.187432,0.156547,0.025284742,0.177430619,1.060590722,0.115535,-0.029258,-0.463778,1016.544983
327636,-0.127061,0.142715,0.129262,0.019847938,0.138846186,0.99278866,0.097033,-0.027664,-0.459709,1016.544983
327736,-0.155776,0.104386,0.130806,0.035063093,0.100470722,0.919063505,0.073186,-0.018196,-0.461758,1016.544983
327836,-0.181445,0.044611,0.142285,0.064031443,0.065073196,0.850930412,0.053775,-0.00892,-0.461307,1016.544983
327936,-0.19845,-0.034243,0.164006,0.09606866,0.029794845,0.807233505,0.034924,0.003981,-0.463677,1016.544983
328036,-0.19972,-0.108526,0.184674,0.118238866,0.010501649,0.776079278,0.03211,0.013406,-0.471717,1016.544983
328136,-0.188683,-0.149202,0.179933,0.14585701,-0.001453711,0.760894845,0.023327,0.027908,-0.479505,1016.544983
328236,-0.174866,-0.142485,0.158848,0.168870515,-0.00401268,0.764083402,0.026439,0.034627,-0.485172,1016.544983
328336,-0.151616,-0.103985,0.121815,0.18498299,-0.003577835,0.777215567,0.029706,0.045218,-0.498657,1016.544983
328436,-0.131604,-0.032706,0.075713,0.183338144,-0.001982268,0.784528866,0.041292,0.05529,-0.504143,1016.544983
328536,-0.118579,0.039444,0.031024,0.164040412,-0.000893299,0.789567732,0.05199,0.063673,-0.515729,1016.544983
328636,-0.111031,0.098483,-0.006509,0.139537732,0.004322062,0.793640619,0.071109,0.071304,-0.524838,1016.544983
328736,-0.114856,0.122639,-0.024799,0.119462474,0.001695464,0.783377526,0.081813,0.077719,-0.537025,1016.544983
328836,-0.122687,0.099435,-0.028652,0.114205567,-0.010687526,0.778050619,0.099475,0.085968,-0.548109,1016.544983
328936,-0.127455,0.037655,-0.023357,0.106391134,-0.024180515,0.785015155,0.111771,0.095091,-0.565166,1016.544983
329036,-0.129553,-0.038701,-0.019238,0.109435464,-0.03328701,0.801802887,0.13244,0.102843,-0.577275,1016.544983
329136,-0.123942,-0.112601,-0.019568,0.119997423,-0.039605361,0.821917629,0.140727,0.114448,-0.592707,1016.544983
329236,-0.111264,-0.174805,-0.023949,0.138920619,-0.048205361,0.842036804,0.153464,0.12292,-0.606791,1016.544983
329336,-0.090225,-0.20785,-0.02638,0.158418557,-0.059273093,0.857780103,0.15776,0.131101,-0.622402,1016.544983
329436,-0.070989,-0.211538,-0.040359,0.178413093,-0.066852062,0.87523701,0.164473,0.13905,-0.634014,1016.544983
329536,-0.054566,-0.18639,-0.048099,0.201192268,-0.073319691,0.888230619,0.174353,0.148903,-0.655046,1016.544983
329636,-0.046762,-0.165338,-0.053506,0.222581443,-0.072628454,0.896983402,0.180499,0.154698,-0.663261,1016.544983
329736,-0.053133,-0.141536,-0.033766,0.232874742,-0.065570309,0.901330412,0.188238,0.164198,-0.676296,1016.544983
329836,-0.058392,-0.104097,-0.000753,0.238525258,-0.062376082,0.924458866,0.204435,0.168083,-0.689608,1016.544983
329936,-0.062156,-0.050199,0.024481,0.232466082,-0.059777216,0.954808247,0.210672,0.173123,-0.702873,1016.544983
330036,-0.066456,-0.007728,0.039156,0.228266392,-0.059292165,0.979667216,0.230354,0.175457,-0.716259,1016.544983
330136,-0.066573,0.007966,0.036736,0.231254124,-0.050991959,1.008115361,0.234552,0.180408,-0.727025,1016.544983
330236,-0.066585,0.008665,0.00917,0.238072062,-0.035603093,1.028162062,0.254286,0.181393,-0.743488,1016.544983
330336,-0.083696,0.025504,-0.025307,0.252975979,-0.014152268,1.043679381,0.266491,0.180857,-0.757029,1016.544983
330436,-0.121305,0.084005,-0.043739,0.263803505,0.001348041,1.066245361,0.293169,0.180662,-0.772041,1016.544983
330536,-0.165521,0.155919,-0.032887,0.26251567,0.008057423,1.105963299,0.312004,0.183398,-0.793425,1016.544983
330636,-0.201033,0.216669,-0.000328,0.258555567,0.00494299,1.145979072,0.338237,0.181363,-0.811537,1016.544983
330736,-0.230681,0.265701,0.036179,0.271307629,-0.00702433,1.178284639,0.357579,0.184115,-0.833421,1016.544983
330836,-0.252567,0.32725,0.092629,0.294128454,-0.023563505,1.21384866,0.387296,0.181029,-0.851583,1016.544983
330936,-0.26261,0.416282,0.171223,0.319354536,-0.03975,1.249921649,0.413923,0.177226,-0.864273,1016.544983
331036,-0.261405,0.517851,0.215944,0.339711031,-0.037390619,1.278667938,0.441411,0.165621,-0.870846,1016.544983
331136,-0.257428,0.601893,0.171945,0.372359897,-0.001947629,1.307895567,0.471722,0.144615,-0.869879,1016.544983
331236,-0.246639,0.665929,0.029503,0.428811959,0.052158763,1.338574124,0.507863,0.123129,-0.860913,1016.544983
331336,-0.237068,0.755189,-0.139437,0.497935979,0.116790412,1.414066701,0.540847,0.096299,-0.843706,1016.544983
331436,-0.228852,0.835063,-0.270659,0.471195876,0.190058454,1.525358351,0.583402,0.067801,-0.805529,1016.544983
331536,-0.211874,0.768019,-0.310666,0.320501237,0.228909278,1.609728557,0.607425,0.03487,-0.762588,1016.544983
331636,-0.155324,0.502304,-0.288129,0.102590103,0.211216701,1.60877701,0.618149,-0.001237,-0.701286,1016.544983
331736,-0.101179,0.247156,-0.199627,-0.091071443,0.145201649,1.509322784,0.596513,-0.031326,-0.640213,1016.544983
331836,-0.093206,0.086655,-0.067561,-0.198721649,0.108726186,1.324363196,0.565085,-0.059329,-0.588065,1016.544983
331936,-0.086197,-0.107592,-0.003518,-0.185969381,0.107791856,1.147685052,0.517437,-0.074607,-0.545808,1016.544983
332036,-0.064405,-0.345574,0.008341,-0.117031856,0.107353402,1.016317629,0.487011,-0.084948,-0.518311,1016.544983
332136,-0.046751,-0.515097,-0.021705,-0.049678351,0.089598351,0.906753299,0.458869,-0.088619,-0.505502,1016.544983
332236,-0.020501,-0.620765,-0.029736,-0.01058732,0.109508557,0.845370206,0.453755,-0.094832,-0.499311,1016.544983
332336,-0.005239,-0.656439,-0.033167,0.047064948,0.147920412,0.757745155,0.452708,-0.097926,-0.496965,1016.544983
332436,0.016869,-0.608345,-0.118138,0.124544021,0.226853711,0.760767732,0.465571,-0.105798,-0.493343,1016.544983
332536,0.04095,-0.4592,-0.239106,0.160498144,0.321888866,0.79320732,0.478456,-0.111628,-0.49062,1016.544983
332636,0.07102,-0.287671,-0.319006,0.125021546,0.365351856,0.838559897,0.494247,-0.117723,-0.483397,1016.544983
332736,0.091541,-0.177263,-0.402153,0.038001237,0.353577835,0.881455876,0.500698,-0.120863,-0.482548,1016.542786
332836,0.096458,-0.124778,-0.491209,-0.010969588,0.301577629,0.94399732,0.5121,-0.115235,-0.478741,1016.542786
332936,0.07725,-0.089768,-0.491315,-0.009736598,0.212281546,0.997859485,0.510727,-0.104483,-0.483706,1016.542786
333036,0.045488,-0.099514,-0.412625,0.008283608,0.095176289,1.025612268,0.516941,-0.086112,-0.493785,1016.542786
333136,0.028886,-0.144826,-0.306281,0.021595773,-0.021902062,1.021617423,0.510224,-0.071947,-0.505596,1016.542786
333236,0.044797,-0.213554,-0.182108,0.006743505,-0.093025155,0.985214536,0.506039,-0.055732,-0.519305,1016.542786
333336,0.080634,-0.290164,-0.063425,-0.006685979,-0.11068134,0.946042474,0.497397,-0.045329,-0.535319,1016.542786
333436,0.117705,-0.346431,0.006072,0.007397526,-0.075932371,0.915636392,0.490173,-0.036139,-0.547384,1016.542786
333536,0.144628,-0.355123,0.059034,0.043449794,-0.025997423,0.89685299,0.475495,-0.032238,-0.561231,1016.542786
333636,0.15671,-0.318072,0.077206,0.089931134,0.040718763,0.887669691,0.465173,-0.032209,-0.568756,1016.542786
333736,0.160849,-0.272932,0.075617,0.121601031,0.095963402,0.876164948,0.453361,-0.035121,-0.576935,1016.542786
333836,0.162931,-0.237706,0.066472,0.135109175,0.137492474,0.849176598,0.443449,-0.037808,-0.580089,1016.542786
333936,0.156293,-0.209041,0.048571,0.130937216,0.157680412,0.818327423,0.430052,-0.039941,-0.583219,1016.542786
334036,0.140408,-0.185332,0.046349,0.119609691,0.151364536,0.785421134,0.429139,-0.045165,-0.588497,1016.542786
334136,0.128447,-0.180972,0.079343,0.098973608,0.125424124,0.755330206,0.426823,-0.045665,-0.598045,1016.542786
334236,0.113578,-0.187093,0.123642,0.098145876,0.095721856,0.733066392,0.436531,-0.044691,-0.611012,1016.542786
334336,0.103151,-0.191319,0.156195,0.103935361,0.066839072,0.742907938,0.444993,-0.038582,-0.636744,1016.546204
334436,0.103237,-0.199691,0.179399,0.111223711,0.054270515,0.77251268,0.46281,-0.04283,-0.657985,1016.546204
334536,0.106037,-0.20405,0.207289,0.111884639,0.057556804,0.812962268,0.48291,-0.034453,-0.69311,1016.546204
334636,0.107707,-0.194653,0.207565,0.114299897,0.078182784,0.842394124,0.499449,-0.036628,-0.72577,1016.546204
334736,0.100741,-0.174409,0.205549,0.112911031,0.090290928,0.867758351,0.511554,-0.032159,-0.7601,1016.546204
334836,0.094814,-0.178829,0.195403,0.107836804,0.09859433,0.871108969,0.521487,-0.034569,-0.785765,1016.546204
334936,0.074667,-0.199069,0.195875,0.107987216,0.105721959,0.863149175,0.517973,-0.03527,-0.811358,1016.546204
335036,0.055702,-0.211883,0.223928,0.113928247,0.093971959,0.860283196,0.512789,-0.040865,-0.828184,1016.546204
335136,0.043505,-0.220276,0.256296,0.125747629,0.090796907,0.846595361,0.502583,-0.043513,-0.842359,1016.546204
335236,0.039685,-0.223149,0.27287,0.152320309,0.092748041,0.847488866,0.490295,-0.049832,-0.852215,1016.546204
335336,0.051837,-0.223582,0.255131,0.190908247,0.100945258,0.857223093,0.476123,-0.05187,-0.867366,1016.546204
335436,0.072326,-0.214369,0.212195,0.226804742,0.124304742,0.866131134,0.471797,-0.057344,-0.876668,1016.546204
335536,0.085782,-0.186301,0.147179,0.251917835,0.152125155,0.867739794,0.460678,-0.060257,-0.895368,1016.546204
335636,0.094507,-0.133278,0.097138,0.261008247,0.16219701,0.867339381,0.466532,-0.063343,-0.916062,1016.546204
335736,0.098486,-0.052116,0.081583,0.251298454,0.158468351,0.877594124,0.460509,-0.064053,-0.940656,1016.546204
335836,0.092464,0.030221,0.091307,0.226316907,0.160149588,0.898833093,0.467835,-0.069203,-0.960451,1016.546204
335936,0.074491,0.086416,0.100692,0.207414948,0.16494567,0.931879485,0.471319,-0.066977,-0.986889,1016.547974
336036,0.055881,0.115407,0.108629,0.199255052,0.157471649,0.965684227,0.477646,-0.068648,-1.006007,1016.547974
336136,0.05136,0.136793,0.095231,0.210827113,0.14350134,0.99645866,0.476533,-0.068135,-1.026524,1016.547974
336236,0.06242,0.162756,0.065867,0.23299567,0.128419691,1.019085464,0.484485,-0.068995,-1.052613,1016.547974
336336,0.086023,0.190636,0.01289,0.244252268,0.125188454,1.041543814,0.486951,-0.063338,-1.077374,1016.547974
336436,0.117309,0.206086,-0.056692,0.243929278,0.118613093,1.068574227,0.500915,-0.060732,-1.104783,1016.547974
336536,0.155168,0.198764,-0.146226,0.232758454,0.128461443,1.096193299,0.510387,-0.058079,-1.131694,1016.547974
336636,0.191677,0.17039,-0.240043,0.220175567,0.163864227,1.106918969,0.529464,-0.048762,-1.165268,1016.547974
336736,0.21289,0.14822,-0.336854,0.222586804,0.215796907,1.127056907,0.54211,-0.035759,-1.200666,1016.547974
336836,0.213991,0.182391,-0.411943,0.255159897,0.253810619,1.156942062,0.565277,-0.025244,-1.239686,1016.547974
336936,0.19771,0.269228,-0.429984,0.297414742,0.250227216,1.207767113,0.583886,-0.004436,-1.273177,1016.547974
337036,0.163908,0.410314,-0.384478,0.390593402,0.204950309,1.304540928,0.624485,0.014723,-1.310735,1016.547974
337136,0.128195,0.654551,-0.286668,0.510413608,0.130969278,1.468678144,0.669919,0.03541,-1.340193,1016.547974
337236,0.114277,1.001681,-0.127009,0.495507423,0.00207299,1.674030619,0.738903,0.046356,-1.351583,1016.547974
337336,0.136716,1.248305,0.050003,0.363262577,-0.055698351,1.805896289,0.815785,0.049246,-1.333311,1016.547974
337436,0.224065,1.180961,0.088523,0.132397938,-0.022671134,1.74482567,0.889416,0.041281,-1.275514,1016.547974
337536,0.291762,0.919331,0.043276,-0.135446392,0.042887423,1.513126082,0.930286,0.032344,-1.197261,1016.547974
337636,0.247392,0.635702,-0.093178,-0.292646907,0.090440928,1.311843093,0.941082,0.022902,-1.109045,1016.547974
337736,0.12897,0.414747,-0.292576,-0.341886598,0.041863196,1.199411134,0.914763,0.026089,-1.032253,1016.547974
337836,0.041796,0.258917,-0.370711,-0.272473093,-0.035444021,1.123017216,0.876855,0.037357,-0.974101,1016.547974
337936,0.032195,0.122781,-0.392483,-0.176899897,-0.11835,1.05524433,0.831797,0.052551,-0.932792,1016.547974
338036,0.07196,-0.019789,-0.327084,-0.087574639,-0.176898144,0.972747423,0.795952,0.059808,-0.905907,1016.547974
338136,0.107178,-0.147418,-0.200416,0.006225464,-0.185421443,0.906816907,0.762709,0.062854,-0.885747,1016.547974
338236,0.114318,-0.199368,-0.042027,0.079183711,-0.166553608,0.882953608,0.738367,0.054177,-0.86367,1016.547974
338336,0.083778,-0.148956,0.11284,0.104909794,-0.127437113,0.908911753,0.721606,0.044675,-0.847639,1016.547974
338436,0.035761,-0.059515,0.215154,0.100268144,-0.071810309,0.983465464,0.707669,0.026271,-0.824042,1016.547974
338536,-0.026013,0.009018,0.300701,0.086607835,-0.002257938,1.033228144,0.687282,0.011505,-0.801268,1016.547974
338636,-0.110316,0.066398,0.389356,0.094317732,0.059490825,1.059904021,0.666766,-0.008059,-0.772226,1016.547974
338736,-0.188506,0.107509,0.456379,0.098219175,0.100409381,1.071894639,0.637931,-0.016688,-0.74965,1016.547974
338836,-0.229443,0.073796,0.469878,0.077343505,0.126584948,1.053207938,0.609541,-0.023476,-0.723974,1016.547974
338936,-0.227408,0.00257,0.404126,0.084520825,0.121451443,1.040417629,0.569495,-0.01889,-0.712762,1016.547974
339036,-0.210986,-0.06204,0.32116,0.101750412,0.105165052,1.011588144,0.536469,-0.008837,-0.703268,1016.547974
339136,-0.194426,-0.132787,0.254098,0.111256495,0.077755773,0.948687732,0.501127,0.005675,-0.702567,1016.547974
339236,-0.177802,-0.202694,0.229093,0.140368763,0.049016701,0.87679567,0.471218,0.019979,-0.699366,1016.547302
339336,-0.178804,-0.243323,0.211587,0.16816567,0.026580412,0.81184567,0.441381,0.037939,-0.699486,1016.547302
339436,-0.177766,-0.248337,0.203304,0.183950309,0.006312784,0.758596701,0.41792,0.04711,-0.695537,1016.547302
339536,-0.174842,-0.213544,0.208887,0.190118557,-0.009639175,0.718005979,0.388974,0.053379,-0.691743,1016.547302
339636,-0.164599,-0.14758,0.233499,0.164080515,-0.020469691,0.691104536,0.371813,0.062488,-0.67827,1016.547302
339736,-0.1428,-0.06391,0.248853,0.125375979,-0.015452887,0.681663711,0.351772,0.06548,-0.671627,1016.547302
339836,-0.124437,-0.004615,0.241554,0.097182577,0.003109691,0.683101134,0.342736,0.067423,-0.667529,1016.547302
339936,-0.128941,0.00934,0.205589,0.100003093,0.030230103,0.685194742,0.333874,0.074283,-0.6722,1016.547302
340036,-0.133716,-0.031494,0.164067,0.122107216,0.034676392,0.706589691,0.342007,0.082513,-0.679788,1016.547302
340136,-0.136854,-0.090773,0.139414,0.146539588,0.027589485,0.750178041,0.347002,0.099638,-0.704963,1016.547302
340236,-0.137886,-0.14705,0.116503,0.14867433,0.021345979,0.794071443,0.361462,0.116612,-0.730136,1016.547302
340336,-0.137159,-0.187195,0.108677,0.146713608,0.005225464,0.834839794,0.371544,0.140376,-0.759978,1016.547302
340436,-0.140346,-0.216063,0.111637,0.135614948,-0.000979381,0.856036495,0.381613,0.157662,-0.79015,1016.547302
340536,-0.14905,-0.240651,0.111807,0.129855052,-0.000526495,0.867817113,0.379167,0.175974,-0.816777,1016.547302
340636,-0.166091,-0.265488,0.110694,0.133230103,-0.008439588,0.882750103,0.376067,0.19042,-0.835584,1016.547302
340736,-0.172926,-0.280083,0.108226,0.156401031,-0.025963402,0.900522784,0.36543,0.204817,-0.850895,1016.547302
340836,-0.16069,-0.272476,0.095166,0.177687629,-0.038399175,0.909088041,0.355183,0.210495,-0.86164,1016.549011
340936,-0.135592,-0.246586,0.051096,0.200909072,-0.039364227,0.905864948,0.341401,0.214613,-0.869963,1016.549011
341036,-0.105252,-0.204235,-0.00795,0.217948454,-0.041179485,0.902873196,0.335607,0.219152,-0.879258,1016.549011
341136,-0.074708,-0.174383,-0.058647,0.229124536,-0.041677732,0.904413402,0.329371,0.223842,-0.891552,1016.549011
341236,-0.059406,-0.148708,-0.089685,0.237937216,-0.029235052,0.923143608,0.330114,0.225955,-0.90447,1016.549011
341336,-0.067166,-0.115477,-0.088314,0.253419588,-0.019040103,0.956542062,0.325409,0.23022,-0.918788,1016.549011
341436,-0.089556,-0.07567,-0.066745,0.258335258,-0.01394567,0.994082887,0.332695,0.233894,-0.935127,1016.549011
341536,-0.122912,-0.040177,-0.048983,0.256216186,-0.018140722,1.037117938,0.330551,0.240779,-0.952816,1016.549011
341636,-0.155532,0.015949,-0.050434,0.260813196,-0.030401031,1.082337526,0.341782,0.247756,-0.966477,1016.549011
341736,-0.180005,0.074603,-0.057773,0.259472268,-0.037745567,1.104677938,0.34264,0.252151,-0.985292,1016.549011
341836,-0.19118,0.115141,-0.061751,0.239886289,-0.034042887,1.107744742,0.357867,0.255128,-1.000154,1016.549011
341936,-0.191527,0.142605,-0.02891,0.227273814,-0.042029588,1.098917629,0.36415,0.254831,-1.016697,1016.549011
342036,-0.19001,0.192358,0.053472,0.201062371,-0.056011959,1.081050103,0.380328,0.253212,-1.029788,1016.549011
342136,-0.193409,0.266408,0.165114,0.178016186,-0.077161546,1.078404639,0.396459,0.245517,-1.041186,1016.549011
342236,-0.180086,0.367901,0.308192,0.191429897,-0.113450722,1.130022887,0.421556,0.232721,-1.053334,1016.549011
342336,-0.156744,0.509936,0.409703,0.263311959,-0.100449381,1.237869381,0.442999,0.21459,-1.057241,1016.549011
342436,-0.142855,0.644502,0.372752,0.379353402,-0.05611866,1.332159175,0.479278,0.18751,-1.056577,1016.550781
342536,-0.153499,0.693478,0.292092,0.464681959,-0.006179072,1.386780825,0.512948,0.156694,-1.050093,1016.550781
342636,-0.131185,0.719902,0.180391,0.535859588,0.070965258,1.435447113,0.560353,0.115684,-1.033593,1016.550781
342736,-0.085425,0.789314,0.078204,0.530268763,0.168823814,1.486307113,0.615111,0.075239,-1.010542,1016.550781
342836,-0.035001,0.841774,-0.003945,0.395658454,0.270507113,1.512832887,0.675884,0.026062,-0.963879,1016.550781
342936,0.005151,0.736404,-0.055241,0.214538557,0.293203299,1.504313814,0.723467,-0.031958,-0.905657,1016.550781
343036,0.053151,0.539084,-0.055123,0.062342165,0.26258433,1.429137938,0.750772,-0.090078,-0.828422,1016.550781
343136,0.061031,0.389291,-0.017862,-0.063767629,0.177329485,1.267454948,0.754147,-0.144404,-0.749519,1016.550781
343236,0.035691,0.276844,0.064297,-0.131915361,0.10616433,1.083717629,0.739635,-0.198324,-0.673119,1016.550781
343336,0.009836,0.087198,0.122873,-0.146976907,0.101892062,0.933418351,0.721405,-0.243062,-0.609784,1016.550781
343436,0.017077,-0.160816,0.16788,-0.112974124,0.136176598,0.834230206,0.715475,-0.2866,-0.564912,1016.550781
343536,0.011365,-0.347676,0.186727,-0.065054845,0.194806289,0.766795876,0.719346,-0.323466,-0.537226,1016.550781
343636,-0.007466,-0.44011,0.137616,-0.023770928,0.25138732,0.747785052,0.744405,-0.351544,-0.522596,1016.550781
343736,-0.004636,-0.485412,0.0307,0.023105979,0.329385464,0.780166392,0.77777,-0.377885,-0.525906,1016.550781
